Código,Descripción del producto,Mes,value,YYYY,MM,CADENA_PRODUCTIVA_ADR
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201506,122,2015,06,PLANTULAS
100850,"Quinua ""Chenopodium quinoa""",201506,62,2015,06,QUINUA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201506,16,2015,06,CHAMPIÑON
070511,"Lechugas repolladas, frescas o refrigeradas",201506,11,2015,06,ACHICORIA
070320,Ajos frescos o refrigerados,201506,1,2015,06,AJO
070200,Tomates frescos o refrigerados,201506,1,2015,06,TOMATE
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201506,7,2015,06,AJI
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201506,6,2015,06,PAPA
080420,"Higos, frescos o secos",201506,58,2015,06,HIGO
080940,"Ciruelas y endrinas, frescas",201506,1,2015,06,CIRUELA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201506,78,2015,06,PUERRO
080719,"Melones, frescos (exc. sandías)",201506,6,2015,06,MELON
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201506,1,2015,06,AHUYAMA
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201506,0,2015,06,MANDARINA
080720,"Papayas, frescas",201506,0,2015,06,PAPAYA
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201506,0,2015,06,NABO
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201506,0,2015,06,AJONJOLI
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201506,9,2015,06,ESPARTO
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201506,0,2015,06,ORQUIDEA
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201506,0,2015,06,COLIFLOR
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201506,1,2015,06,ESPINACA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201506,0,2015,06,FRAMBUESA
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201506,0,2015,06,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201506,6,2015,06,CADUCIFOLIOS
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201506,0,2015,06,BROCOLI
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201506,0,2015,06,ACELGA
070700,"Pepinos y pepinillos, frescos o refrigerados",201506,0,2015,06,PEPINO COHOMBRO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201506,0,2015,06,ARVEJA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201506,1,2015,06,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201506,0,2015,06,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201506,0,2015,06,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201506,0,2015,06,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201506,0,2015,06,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201506,0,2015,06,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201506,0,2015,06,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201506,0,2015,06,GARBANZO
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201506,0,2015,06,COCO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201506,0,2015,06,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201506,0,2015,06,BANANITO
080410,"Dátiles, frescos o secos",201506,0,2015,06,DATIL
080540,"Toronjas o pomelos, frescos o secos",201506,0,2015,06,POMELO
080610,Uvas frescas,201506,29,2015,06,UVA
080711,"Sandías, frescas",201506,0,2015,06,PATILLA
080810,"Manzanas, frescas",201506,23,2015,06,MANZANA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201506,0,2015,06,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201506,0,2015,06,DURAZNO
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201506,0,2015,06,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201506,0,2015,06,PIMENTON
090500,Vainilla,201506,0,2015,06,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201506,0,2015,06,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201506,0,2015,06,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201506,0,2015,06,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201506,0,2015,06,TRIGO
100300,Cebada,201506,0,2015,06,CEBADA
100400,Avena,201506,0,2015,06,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201506,0,2015,06,ARROZ
100700,Sorgo de grano (granífero),201506,0,2015,06,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201506,0,2015,06,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201506,0,2015,06,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201506,0,2015,06,MANI
120600,"Semilla de girasol, incluso quebrantada",201506,0,2015,06,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201506,0,2015,06,AGUAJE
120730,Semilla de ricino,201506,0,2015,06,HIGUERILLA
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201506,0,2015,06,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201506,0,2015,06,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201506,0,2015,06,ALFALFA
090111,Café sin tostar ni descafeinar,201507,234972,2015,07,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201507,50421,2015,07,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201507,43397,2015,07,PLATANO
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201507,16977,2015,07,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201507,28377,2015,07,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201507,12720,2015,07,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201507,37,2015,07,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201507,5134,2015,07,PITAHAYA
180310,"Pasta de cacao, sin desgrasar",201507,1254,2015,07,CACAO
080430,"Piñas ""ananás"", frescas o secas",201507,219,2015,07,PIÑA
100510,Semillas de maíz para la siembra,201507,100,2015,07,MAIZ
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201507,0,2015,07,LENTEJA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201507,0,2015,07,ANTURIO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201507,742,2015,07,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201507,206,2015,07,GUAYABA
080510,"Naranjas, frescas o secas",201507,132,2015,07,NARANJA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201507,10,2015,07,BATATA
081010,"Fresas ""frutillas"", frescas",201507,26,2015,07,FRESA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201507,26,2015,07,TE
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201507,144,2015,07,PLANTULAS
100850,"Quinua ""Chenopodium quinoa""",201507,0,2015,07,QUINUA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201507,134,2015,07,CHAMPIÑON
070511,"Lechugas repolladas, frescas o refrigeradas",201507,10,2015,07,ACHICORIA
070320,Ajos frescos o refrigerados,201507,1,2015,07,AJO
070200,Tomates frescos o refrigerados,201507,0,2015,07,TOMATE
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201507,3,2015,07,AJI
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201507,9,2015,07,PAPA
080420,"Higos, frescos o secos",201507,34,2015,07,HIGO
080940,"Ciruelas y endrinas, frescas",201507,1,2015,07,CIRUELA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201507,3,2015,07,PUERRO
080719,"Melones, frescos (exc. sandías)",201507,5,2015,07,MELON
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201507,3,2015,07,AHUYAMA
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201507,0,2015,07,MANDARINA
080720,"Papayas, frescas",201507,0,2015,07,PAPAYA
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201507,0,2015,07,NABO
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201507,0,2015,07,AJONJOLI
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201507,0,2015,07,ESPARTO
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201507,3,2015,07,ORQUIDEA
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201507,0,2015,07,COLIFLOR
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201507,0,2015,07,ESPINACA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201507,0,2015,07,FRAMBUESA
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201507,0,2015,07,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201507,2,2015,07,CADUCIFOLIOS
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201507,29,2015,07,BROCOLI
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201507,0,2015,07,ACELGA
070700,"Pepinos y pepinillos, frescos o refrigerados",201507,0,2015,07,PEPINO COHOMBRO
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201507,0,2015,07,ARVEJA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201507,4,2015,07,CHACHAFRUTO
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201507,0,2015,07,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201507,0,2015,07,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201507,0,2015,07,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201507,0,2015,07,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201507,0,2015,07,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201507,0,2015,07,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201507,0,2015,07,GARBANZO
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201507,0,2015,07,COCO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201507,0,2015,07,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201507,0,2015,07,BANANITO
080410,"Dátiles, frescos o secos",201507,0,2015,07,DATIL
080540,"Toronjas o pomelos, frescos o secos",201507,0,2015,07,POMELO
080610,Uvas frescas,201507,0,2015,07,UVA
080711,"Sandías, frescas",201507,0,2015,07,PATILLA
080810,"Manzanas, frescas",201507,0,2015,07,MANZANA
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201507,0,2015,07,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201507,0,2015,07,DURAZNO
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201507,0,2015,07,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201507,0,2015,07,PIMENTON
090500,Vainilla,201507,0,2015,07,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201507,0,2015,07,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201507,0,2015,07,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201507,0,2015,07,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201507,0,2015,07,TRIGO
100300,Cebada,201507,0,2015,07,CEBADA
100400,Avena,201507,0,2015,07,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201507,3,2015,07,ARROZ
100700,Sorgo de grano (granífero),201507,0,2015,07,SORGO
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201507,0,2015,07,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201507,0,2015,07,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201507,0,2015,07,MANI
120600,"Semilla de girasol, incluso quebrantada",201507,0,2015,07,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201507,0,2015,07,AGUAJE
120730,Semilla de ricino,201507,1,2015,07,HIGUERILLA
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201507,0,2015,07,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201507,0,2015,07,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201507,9,2015,07,ALFALFA
090111,Café sin tostar ni descafeinar,201508,214936,2015,08,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201508,46888,2015,08,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201508,45339,2015,08,PLATANO
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201508,14411,2015,08,CLAVEL
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201508,19706,2015,08,ROSA
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201508,10647,2015,08,CRISANTEMOS
080440,"Aguacates ""paltas"", frescos o secos",201508,259,2015,08,AGUACATE
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201508,3588,2015,08,PITAHAYA
180310,"Pasta de cacao, sin desgrasar",201508,821,2015,08,CACAO
080430,"Piñas ""ananás"", frescas o secas",201508,516,2015,08,PIÑA
100510,Semillas de maíz para la siembra,201508,10,2015,08,MAIZ
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201508,0,2015,08,LENTEJA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201508,0,2015,08,ANTURIO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201508,205,2015,08,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201508,55,2015,08,GUAYABA
080510,"Naranjas, frescas o secas",201508,184,2015,08,NARANJA
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201508,35,2015,08,BATATA
081010,"Fresas ""frutillas"", frescas",201508,5,2015,08,FRESA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201508,47,2015,08,TE
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201508,108,2015,08,PLANTULAS
100850,"Quinua ""Chenopodium quinoa""",201508,29,2015,08,QUINUA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201508,21,2015,08,CHAMPIÑON
070511,"Lechugas repolladas, frescas o refrigeradas",201508,27,2015,08,ACHICORIA
070320,Ajos frescos o refrigerados,201508,0,2015,08,AJO
070200,Tomates frescos o refrigerados,201508,2,2015,08,TOMATE
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201508,13,2015,08,AJI
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201508,5,2015,08,PAPA
080420,"Higos, frescos o secos",201508,27,2015,08,HIGO
080940,"Ciruelas y endrinas, frescas",201508,1,2015,08,CIRUELA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201508,18,2015,08,PUERRO
080719,"Melones, frescos (exc. sandías)",201508,6,2015,08,MELON
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201508,2,2015,08,AHUYAMA
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201508,0,2015,08,MANDARINA
080720,"Papayas, frescas",201508,0,2015,08,PAPAYA
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201508,1,2015,08,NABO
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201508,0,2015,08,AJONJOLI
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201508,1,2015,08,ESPARTO
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201508,0,2015,08,ORQUIDEA
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201508,0,2015,08,COLIFLOR
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201508,2,2015,08,ESPINACA
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201508,0,2015,08,FRAMBUESA
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201508,0,2015,08,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201508,0,2015,08,CADUCIFOLIOS
