AP_Numero_BP;AP_ID_ADR;AP_CADENA_PRODUCTIVA_ADR;AP_Id_Predio;AP_Departamento;AP_Municipio;AP_Longitud_Predio 12;AP_Latitud_Predio 13;AP_Longitud_Predio 13;AP_Latitud_Predio 14;AP_Longitud_Predio 14;AP_Latitud_Predio 15;AP_Latitud_Predio 16;AP_Latitud_Predio 17;AP_Latitud_Predio 18;AP_Latitud_Predio 19;AP_Latitud_Predio 20;AP_Latitud_Predio 21;AP_Latitud_Predio 22;AP_Latitud_Predio 23;AP_Latitud_Predio 24;AP_Latitud_Predio 25
124;1;AGRICOLA;176;BOLIVAR;Clemencia;-75.33386111;10.52479444;-75.334075;10.525125;-75.33413611;10.52550833;-75.33418333;10.52539444;;;;;;;;
124;1;AGRICOLA;177;BOLIVAR;Clemencia;-75.25944444;10.54722222;-75.25996944;10.54735833;-75.26021667;10.54701667;-75.26041389;10.54694444;;;;;;;;
124;1;AGRICOLA;178;BOLIVAR;Clemencia;-75.32736111;10.54455556;-75.32851944;10.54350556;-75.32893333;10.54325556;-75.32945556;10.54302778;;;;;;;;
124;1;AGRICOLA;179;BOLIVAR;Clemencia;-75.32661111;10.54427778;-75.32686111;10.54356944;-75.32838889;10.54494167;-75.32973333;10.54329722;;;;;;;;
124;1;AGRICOLA;180;BOLIVAR;Clemencia;-75.29538889;10.54503333;-75.29569722;10.54690278;-75.29667222;10.54813056;-75.29711389;10.546425;;;;;;;;
124;1;AGRICOLA;181;BOLIVAR;Clemencia;-75.29558333;10.54533611;-75.29560833;10.54489167;-75.29595833;10.54498333;-75.29496111;10.54450556;;;;;;;;
124;1;AGRICOLA;182;BOLIVAR;Clemencia;-75.3285;10.54225833;-75.32863333;10.54342778;-75.32943889;10.54334444;-75.32839444;10.54506111;;;;;;;;
124;1;AGRICOLA;183;BOLIVAR;Clemencia;-75.32788889;10.54289167;-75.32799444;10.54282222;-75.32782778;10.54139722;-75.32827778;10.54026667;;;;;;;;
124;1;AGRICOLA;184;BOLIVAR;Clemencia;-75.27666667;10.55333333;-75.27643611;10.55313333;-75.27613333;10.552925;-75.27618333;10.55213889;;;;;;;;
124;1;AGRICOLA;185;BOLIVAR;Clemencia;-75.27777778;10.55611111;-75.27828333;10.5554;-75.27704167;10.55595556;-75.276725;10.55580278;;;;;;;;
124;1;AGRICOLA;186;BOLIVAR;Clemencia;-75.275;10.55416667;-75.27481944;10.55351944;-75.27316111;10.55403889;-75.273375;10.55510833;;;;;;;;
124;1;AGRICOLA;187;BOLIVAR;Clemencia;-75.25424444;10.52927778;-75.25396667;10.52888333;-75.25464722;10.52890278;-75.25397778;10.52953333;;;;;;;;
124;1;AGRICOLA;188;BOLIVAR;Clemencia;-75.26361111;10.53810278;-75.26351944;10.53847222;-75.26317778;10.53865;-75.26332222;10.53879444;;;;;;;;
124;1;AGRICOLA;189;BOLIVAR;Clemencia;-75.26097222;10.5345;-75.26016667;10.53336111;-75.26069444;10.53488889;-75.26027778;10.53422222;;;;;;;;
124;1;AGRICOLA;190;BOLIVAR;Clemencia;-75.26125;10.53525;-75.26191667;10.53480556;-75.26216667;10.53555556;-75.26138889;10.53625;;;;;;;;
124;1;AGRICOLA;191;BOLIVAR;Clemencia;-75.26452778;10.53584722;-75.26418889;10.53595833;-75.26400556;10.53573056;-75.26472222;10.53633333;;;;;;;;
124;1;AGRICOLA;192;BOLIVAR;Clemencia;-75.26;10.53708889;-75.25977778;10.53667778;-75.2595;10.53649722;-75.25997222;10.53741667;;;;;;;;
124;1;AGRICOLA;193;BOLIVAR;Clemencia;-75.26005556;10.53785556;-75.25913889;10.53818056;-75.25919444;10.53792222;-75.25997222;10.53858333;;;;;;;;
124;1;AGRICOLA;194;BOLIVAR;Clemencia;-75.25241667;10.53652778;-75.2526;10.53638889;-75.25311111;10.53494444;-75.25281111;10.53552778;;;;;;;;
124;1;AGRICOLA;195;BOLIVAR;Clemencia;-75.26255556;10.52847222;-75.26308333;10.52866667;-75.26397222;10.52886111;-75.26466667;10.52933333;;;;;;;;
124;1;AGRICOLA;196;BOLIVAR;Clemencia;-75.26083333;10.54377778;-75.26133333;10.54358333;-75.26211111;10.54447222;-75.26194444;10.54422222;;;;;;;;
124;1;AGRICOLA;197;BOLIVAR;Clemencia;-75.26;10.53647222;-75.25977778;10.53679444;-75.25905556;10.53718611;-75.25941667;10.53696111;;;;;;;;
124;1;AGRICOLA;198;BOLIVAR;Clemencia;-75.26011111;10.53738889;-75.25994444;10.53744444;-75.25969444;10.53762778;-75.25918333;10.53778611;;;;;;;;
124;1;AGRICOLA;199;BOLIVAR;Clemencia;-75.26125;10.52913889;-75.26283333;10.52883333;-75.26208333;10.52919444;-75.26194444;10.52969444;;;;;;;;
124;1;AGRICOLA;200;BOLIVAR;Clemencia;-75.26405556;10.52572222;-75.26433333;10.52608333;-75.26469444;10.52627778;-75.26413889;10.52555556;;;;;;;;
148;1;AGRICOLA;1;BOLIVAR;San Jacinto;-75.11256389;9.87895;-75.11201944;9.8698;-75.09646111;9.876155556;-75.09661389;9.871022222;;;;;;;;
148;1;AGRICOLA;2;BOLIVAR;San Juan de Nepomuceno;-74.97579167;9.931583333;-74.991975;9.923325;-74.98505278;9.93305;-74.99759444;9.960586111;;;;;;;;
148;1;AGRICOLA;3;BOLIVAR;San Juan de Nepomuceno;-74.97749444;9.9436;-74.969725;9.946338889;-74.97218333;9.936725;-74.96587222;9.940061111;;;;;;;;
148;1;AGRICOLA;4;BOLIVAR;San Juan de Nepomuceno;-74.99736667;9.942708333;-74.98576389;9.951016667;-74.99275833;9.940052778;-74.99668333;9.927902778;;;;;;;;
157;1;AGRICOLA;1;BOLIVAR;San Juan;-75.180485;9.969918;-75.179769;9.969385;-75.180606;9.968667;-75.181114;9.969185;;;;;;;;
157;1;AGRICOLA;2;BOLIVAR;San Juan;-75.059339;9.943683;-75.058623;9.943134;-75.05946;9.942379;-75.059968;9.942934;;;;;;;;
157;1;AGRICOLA;3;BOLIVAR;San Juan;-74.972996;9.933067;-74.972128;9.932369;-74.9722118;9.931763;-74.972626;9.932316;;;;;;;;
157;1;AGRICOLA;4;BOLIVAR;San Juan;-75.110454;9.973185;-75.109904;9.972495;-75.110741;9.97174;-75.11124;9.972295;;;;;;;;
157;1;AGRICOLA;5;BOLIVAR;San Juan;-75.10335;10.051958;-75.102414;10.051063;-75.103153;10.050758;-75.103969;10.051363;;;;;;;;
157;1;AGRICOLA;6;BOLIVAR;San Juan;-75.102927;10.052506;-75.101415;10.051994;-75.102182;10.051294;-75.102799;10.051819;;;;;;;;
157;1;AGRICOLA;7;BOLIVAR;San Juan;-75.141991;9.995094;-75.141372;9.994264;-75.142102;9.993605;-75.142619;9.99416;;;;;;;;
157;1;AGRICOLA;8;BOLIVAR;San Juan;-75.072146;10.07178;-75.071429;10.071231;-75.071488;10.07028;-75.072482;10.071045;;;;;;;;
157;1;AGRICOLA;9;BOLIVAR;San Juan;-75.146431;9.945305;-75.145715;9.945756;-75.146552;9.945001;-75.147943;9.945031;;;;;;;;
157;1;AGRICOLA;10;BOLIVAR;San Juan;-75.11338;10.014437;-75.112593;10.014124;-75.113501;10.013133;-75.114009;10.01398;;;;;;;;
157;1;AGRICOLA;11;BOLIVAR;San Juan;-75.029589;9.9322729;-75.028854;9.9322232;-75.029719;9.931435;-75.030219;9.931979;;;;;;;;
157;1;AGRICOLA;12;BOLIVAR;San Juan;-75.141821;10.072236;-75.141783;10.071581;-75.142621;10.079826;-75.143129;10.07138;;;;;;;;
157;1;AGRICOLA;13;BOLIVAR;San Juan;-75.167799;10.041887;-75.167654;10.041244;-75.168684;10.040275;-75.169;10.041043;;;;;;;;
157;1;AGRICOLA;14;BOLIVAR;San Juan;-75.101246;10.009981;-75.100431;10.009251;-75.101266;10.008496;-75.101776;10.009051;;;;;;;;
157;1;AGRICOLA;15;BOLIVAR;San Juan;-75.134743;10.091796;-75.134069;10.091173;-75.134864;10.090492;-75.135372;10.091047;;;;;;;;
157;1;AGRICOLA;16;BOLIVAR;San Juan;-75.109753;9.997454;-75.109297;9.996848;-75.119134;9.996093;-75.110643;9.996646;;;;;;;;
157;1;AGRICOLA;17;BOLIVAR;San Juan;-75.123117;9.970342;-75.122401;9.969793;-75.123109;9.969073;-75.123746;9.969593;;;;;;;;
157;1;AGRICOLA;18;BOLIVAR;San Juan;-75.098354;9.899591;-75.09827;9.896758;-75.099388;9.898743;-75.099445;9.89949;;;;;;;;
157;1;AGRICOLA;19;BOLIVAR;San Juan;-75.116681;10.003276;-75.115964;10.002727;-75.116802;10.001972;-75.117318;10.002527;;;;;;;;
157;1;AGRICOLA;20;BOLIVAR;San Juan;-75.028801;9.932209;-75.026111;9.931692;-75.028948;9.930937;-75.029456;9.931492;;;;;;;;
157;1;AGRICOLA;21;BOLIVAR;San Juan;-75.016024;9.928355;-75.015388;9.927806;-75.016146;9.927051;-75.016653;9.927606;;;;;;;;
157;1;AGRICOLA;22;BOLIVAR;San Juan;-75.072985;9.881332;-75.072226;9.860641;-75.073167;9.880028;-75.073614;9.880582;;;;;;;;
157;1;AGRICOLA;23;BOLIVAR;San Juan;-74.973005;9.933749;-74.971996;9.933067;-74.972488;9.932479;-74.973335;9.932795;;;;;;;;
157;1;AGRICOLA;24;BOLIVAR;San Juan;-75.180499;9.968596;-75.179441;9.968831;-75.180563;9.967429;-75.181071;9.967984;;;;;;;;
157;1;AGRICOLA;25;BOLIVAR;San Juan;-75.152078;10.036041;-75.151362;10.035482;-75.152199;10.034737;-75.153816;10.035548;;;;;;;;
157;1;AGRICOLA;26;BOLIVAR;San Juan;-75.047539;9.948154;-75.046727;9.947683;-75.047539;9.946944;-75.048135;9.947402;;;;;;;;
157;1;AGRICOLA;27;BOLIVAR;San Juan;-75.076846;9.888788;-75.076757;9.888026;-75.07788;9.897948;-75.077938;9.898687;;;;;;;;
157;1;AGRICOLA;28;BOLIVAR;San Juan;-75.101048;9.994304;-75.106745;9.99385;-75.101467;9.993006;-75.102362;9.993388;;;;;;;;
157;1;AGRICOLA;29;BOLIVAR;San Juan;-75.046182;9.954397;-75.045446;9.953439;-75.046203;9.953083;-75.046791;9.953638;;;;;;;;
157;1;AGRICOLA;30;BOLIVAR;San Juan;-75.100626;10.013645;-75.099779;10.012996;-75.10065;10.012419;-75.101255;10.012895;;;;;;;;
157;1;AGRICOLA;31;BOLIVAR;San Juan;-75.104031;10.018209;-75.103314;10.015373;-75.104152;10.014905;-75.10466;10.01546;;;;;;;;
157;1;AGRICOLA;32;BOLIVAR;San Juan;-75.114;10.012091;-75.114;10.011543;-75.114;10.010788;-75.114;10.011342;;;;;;;;
157;1;AGRICOLA;33;BOLIVAR;San Juan;-75.146297;9.945157;-75.145531;9.944668;-75.146368;9.943913;-75.146876;9.944467;;;;;;;;
157;1;AGRICOLA;34;BOLIVAR;San Juan;-74.97642;9.933492;-74.975799;9.932897;-74.976698;9.932243;-74.977198;9.937799;;;;;;;;
157;1;AGRICOLA;35;BOLIVAR;San Juan;-75.071285;10.072592;-75.078712;10.071886;-75.071453;10.071249;-75.072078;10.071727;;;;;;;;
157;1;AGRICOLA;36;BOLIVAR;San Juan;-75.141749;9.978878;-75.141053;9.975483;-75.141962;9.974844;-75.14247;9.975398;;;;;;;;
157;1;AGRICOLA;37;BOLIVAR;San Juan;-74.979784;9.934858;-74.970069;9.93414;-74.970298;9.933882;-74.971415;9.93394;;;;;;;;
157;1;AGRICOLA;38;BOLIVAR;San Juan;-75.102743;10.053055;-75.102027;10.052506;-75.102884;10.051751;-75.103373;10.052396;;;;;;;;
157;1;AGRICOLA;39;BOLIVAR;San Juan;-75.082826;9.994879;-75.081909;9.994219;-75.082747;9.993572;-75.083255;9.994127;;;;;;;;
157;1;AGRICOLA;40;BOLIVAR;San Juan;-74.974425;9.931662;-74.973583;9.931149;-74.974421;9.930394;-74.974978;9.930949;;;;;;;;
157;1;AGRICOLA;41;BOLIVAR;San Juan;-75.080345;9.986769;-75.07978;9.98604;-75.080619;9.985285;-75.081126;9.98584;;;;;;;;
157;1;AGRICOLA;42;BOLIVAR;San Juan;-75.082088;9.913729;-75.081549;9.91316;-75.082388;9.912425;-75.082854;9.912986;;;;;;;;
157;1;AGRICOLA;43;BOLIVAR;San Juan;-75.028829;9.927913;-75.029113;9.927384;-75.02895;9.926609;-75.029458;9.927164;;;;;;;;
157;1;AGRICOLA;44;BOLIVAR;San Juan;-75.139918;10.079104;-75.139202;10.078555;-75.139418;10.077893;-75.140548;10.076354;;;;;;;;
157;1;AGRICOLA;45;BOLIVAR;San Juan;-75.079095;9.994014;-75.076379;9.994364;-75.079217;9.993609;-75.079819;9.994051;;;;;;;;
157;1;AGRICOLA;46;BOLIVAR;San Juan;-75.107271;10.02201;-75.106554;10.02026;-75.107392;10.021514;-75.107004;10.022029;;;;;;;;
157;1;AGRICOLA;47;BOLIVAR;San Juan;-75.168088;10.038859;-75.167747;10.038302;-75.168218;10.037555;-75.169208;10.038144;;;;;;;;
157;1;AGRICOLA;48;BOLIVAR;San Juan;-75.184564;9.966554;-75.183868;9.966019;-75.184584;9.96525;-75.185193;9.965804;;;;;;;;
157;1;AGRICOLA;49;BOLIVAR;San Juan;-75.086905;9.991028;-75.086296;9.990383;-75.087027;9.999724;-75.087863;9.990262;;;;;;;;
157;1;AGRICOLA;50;BOLIVAR;San Juan;-75.130288;9.979119;-75.129447;9.97768;-75.130241;9.976895;-75.130837;9.977378;;;;;;;;
157;1;AGRICOLA;51;BOLIVAR;San Juan;-75.130455;9.93963;-75.129786;9.939105;-75.130623;9.93835;-75.131131;9.938905;;;;;;;;
157;1;AGRICOLA;52;BOLIVAR;San Juan;-75.158077;9.953396;-75.157418;9.952081;-75.158198;9.952002;-75.150706;9.952647;;;;;;;;
157;1;AGRICOLA;53;BOLIVAR;San Juan;-75.078515;9.90168;-75.0738;9.901131;-75.074537;9.900378;-75.075145;9.900868;;;;;;;;
157;1;AGRICOLA;54;BOLIVAR;San Jacinto;-75.256104;9.878574;-75.256023;9.87896;-75.256056;9.879738;-75.255398;9.879159;;;;;;;;
157;1;AGRICOLA;55;BOLIVAR;San Jacinto;-75.236906;9.873113;-75.237675;9.873569;-75.236859;9.874278;-75.236201;9.873699;;;;;;;;
157;1;AGRICOLA;56;BOLIVAR;San Jacinto;-75.225537;9.871253;-75.2274;9.871053;-75.226489;9.872418;-75.225831;9.871836;;;;;;;;
157;1;AGRICOLA;57;BOLIVAR;San Jacinto;-75.190583;9.899997;-75.191452;9.900363;-75.190538;9.991182;-75.199872;9.900582;;;;;;;;
157;1;AGRICOLA;58;BOLIVAR;San Jacinto;-75.196238;9.872827;-75.196938;9.873408;-75.196161;9.874265;-75.195532;9.873452;;;;;;;;
157;1;AGRICOLA;59;BOLIVAR;San Jacinto;-75.191435;9.87096;-75.192304;9.871347;-75.191388;9.872125;-75.190728;9.871545;;;;;;;;
157;1;AGRICOLA;60;BOLIVAR;San Jacinto;-75.206596;9.854987;-75.201454;9.855373;-75.205848;9.856152;-75.20589;9.855572;;;;;;;;
157;1;AGRICOLA;61;BOLIVAR;San Jacinto;-75.213531;9.850044;-75.214274;9.850503;-75.213458;9.851197;-75.212285;9.850878;;;;;;;;
157;1;AGRICOLA;62;BOLIVAR;San Jacinto;-75.190214;9.844369;-75.191083;9.844754;-75.190167;9.845533;-75.189509;9.844953;;;;;;;;
157;1;AGRICOLA;63;BOLIVAR;San Jacinto;-75.195572;9.829241;-75.196303;9.829784;-75.195341;9.830293;-75.194682;9.829714;;;;;;;;
157;1;AGRICOLA;64;BOLIVAR;San Jacinto;-75.185515;9.914297;-75.186384;9.914683;-75.185939;9.915375;-75.184809;9.914882;;;;;;;;
157;1;AGRICOLA;65;BOLIVAR;San Jacinto;-75.178351;9.827249;-75.17922;9.827636;-75.178384;9.828414;-75.177782;9.827721;;;;;;;;
157;1;AGRICOLA;66;BOLIVAR;San Jacinto;-75.179284;9.791679;-75.180187;9.791956;-75.1794;9.792716;-75.178593;9.792155;;;;;;;;
157;1;AGRICOLA;67;BOLIVAR;San Jacinto;-75.20186;9.800893;-75.20272;9.801279;-75.201912;9.802058;-75.201297;9.801293;;;;;;;;
157;1;AGRICOLA;68;BOLIVAR;San Jacinto;-75.185973;9.799502;-75.186842;9.799889;-75.185215;9.800668;-75.185288;9.800087;;;;;;;;
157;1;AGRICOLA;69;BOLIVAR;San Jacinto;-75.164603;9.794182;-75.165403;9.795228;-75.164556;9.795347;-75.163897;9.794768;;;;;;;;
157;1;AGRICOLA;70;BOLIVAR;San Jacinto;-75.133203;9.804325;-75.134077;9.804681;-75.133115;9.805404;-75.132457;9.804824;;;;;;;;
157;1;AGRICOLA;71;BOLIVAR;San Jacinto;-75.12617861;9.91798638;-75.1269575;9.918440833;-75.12613111;9.919151389;-75.12547278;9.914571389;;;;;;;;
157;1;AGRICOLA;72;BOLIVAR;San Jacinto;-75.113194;9.80462;-75.114063;9.804907;-75.113146;9.805665;-75.112488;9.805105;;;;;;;;
157;1;AGRICOLA;73;BOLIVAR;San Jacinto;-75.103369;9.765857;-75.103786;9.768345;-75.10287;9.767124;-75.102212;9.766544;;;;;;;;
157;1;AGRICOLA;74;BOLIVAR;San Jacinto;-75.010075;9.800402;-75.010896;9.801119;-75.010027;9.801567;-75.019369;9.800987;;;;;;;;
157;1;AGRICOLA;75;BOLIVAR;San Jacinto;-75.009369;9.800967;-75.010027;9.801587;-75.009143;9.802192;-75.009484;9.801612;;;;;;;;
157;1;AGRICOLA;76;BOLIVAR;San Jacinto;-75.014314;9.854571;-75.01477;9.854959;-75.013854;9.855737;-75.013105;9.855157;;;;;;;;
157;1;AGRICOLA;77;BOLIVAR;San Jacinto;-74.975963;9.844056;-74.979831;9.844443;-74.975915;9.845221;-74.975369;9.844393;;;;;;;;
157;1;AGRICOLA;78;BOLIVAR;San Jacinto;-75.053545;9.851473;-75.054414;9.852066;-75.053407;9.852637;-75.052839;9.852057;;;;;;;;
157;1;AGRICOLA;79;BOLIVAR;San Jacinto;-75.06931;9.841282;-75.069922;9.841621;-75.069256;9.842591;-75.068588;9.842911;;;;;;;;
157;1;AGRICOLA;80;BOLIVAR;San Jacinto;-75.070305;9.840679;-75.070824;9.841136;-75.069969;9.841062;-75.06931;9.841482;;;;;;;;
157;1;AGRICOLA;81;BOLIVAR;San Jacinto;-75.070954;9.840044;-75.071775;9.840624;-75.070907;9.841209;-75.079248;9.840629;;;;;;;;
157;1;AGRICOLA;82;BOLIVAR;San Jacinto;-75.083995;9.860021;-75.084864;9.860408;-75.083947;9.861186;-75.083234;9.860347;;;;;;;;
157;1;AGRICOLA;83;BOLIVAR;San Jacinto;-75.133849;9.829979;-75.134972;9.829756;-75.133828;9.83183;-75.133143;9.830563;;;;;;;;
157;1;AGRICOLA;84;BOLIVAR;San Jacinto;-75.155046;9.850824;-75.155618;9.851406;-75.154899;9.851989;-75.15434;9.851409;;;;;;;;
157;1;AGRICOLA;85;BOLIVAR;San Jacinto;-75.15436;9.850221;-75.155229;9.850608;-75.154313;9.851386;-75.153744;9.850733;;;;;;;;
157;1;AGRICOLA;86;BOLIVAR;San Jacinto;-75.154429;9.851486;-75.154996;9.851986;-75.154346;9.852538;-75.153262;9.852238;;;;;;;;
157;1;AGRICOLA;87;BOLIVAR;San Jacinto;-75.153744;9.850733;-75.154313;9.851388;-75.153063;9.852237;-75.153038;9.851318;;;;;;;;
157;1;AGRICOLA;88;BOLIVAR;San Jacinto;-75.132218;9.864294;-75.132088;9.864934;-75.132171;9.865459;-75.131513;9.864879;;;;;;;;
157;1;AGRICOLA;89;BOLIVAR;San Jacinto;-75.212201;9.849034;-75.213078;9.849421;-75.212127;9.850098;-75.211496;9.849628;;;;;;;;
157;1;AGRICOLA;90;BOLIVAR;San Jacinto;-75.15744;9.861043;-75.158484;9.861364;-75.157568;9.862142;-75.156918;9.861562;;;;;;;;
157;1;AGRICOLA;91;BOLIVAR;San Jacinto;-75.156247;9.863911;-75.160118;9.864364;-75.159199;9.865075;-75.158541;9.864496;;;;;;;;
157;1;AGRICOLA;92;BOLIVAR;San Jacinto;-75.133973;9.804783;-75.134568;9.8055;-75.133836;9.806022;-75.133178;9.805442;;;;;;;;
157;1;AGRICOLA;93;BOLIVAR;San Jacinto;-75.213343;9.849511;-75.213701;9.849899;-75.212785;9.850678;-75.212127;9.850098;;;;;;;;
157;1;AGRICOLA;94;BOLIVAR;El Carmen de Bolivar;-75.084459;9.764233;-75.083988;9.763702;-75.084901;9.762925;-75.085559;9.763394;;;;;;;;
157;1;AGRICOLA;95;BOLIVAR;El Carmen de Bolivar;-75.069436;9.766993;-75.078385;9.76703;-75.069993;9.767927;-75.068603;9.747563;;;;;;;;
157;1;AGRICOLA;96;BOLIVAR;El Carmen de Bolivar;-75.071138;9.762549;-75.078625;9.761797;-75.071622;9.761419;-75.072079;9.762027;;;;;;;;
157;1;AGRICOLA;97;BOLIVAR;El Carmen de Bolivar;-75.076192;9.764976;-75.075205;9.765221;-75.075081;9.764276;-75.076941;9.764092;;;;;;;;
157;1;AGRICOLA;98;BOLIVAR;El Carmen de Bolivar;-75.073791;9.767833;-75.074947;9.767783;-75.074609;9.760775;-75.073834;9.766592;;;;;;;;
157;1;AGRICOLA;99;BOLIVAR;El Carmen de Bolivar;-75.067102;9.766615;-75.066449;9.76733;-75.065651;9.766749;-75.066352;9.766005;;;;;;;;
157;1;AGRICOLA;100;BOLIVAR;El Carmen de Bolivar;-75.104496;9.742613;-75.105772;9.742291;-75.106052;9.743813;-75.104893;9.743192;;;;;;;;
157;1;AGRICOLA;101;BOLIVAR;El Carmen de Bolivar;-75.100954;9.738966;-75.101643;9.738317;-75.10223;9.73897;-75.101678;9.73962;;;;;;;;
157;1;AGRICOLA;102;BOLIVAR;El Carmen de Bolivar;-75.102657;9.739644;-75.102339;9.738847;-75.102923;9.739502;-75.102233;9.7440291;;;;;;;;
157;1;AGRICOLA;103;BOLIVAR;El Carmen de Bolivar;-75.030872;9.69262;-75.03026;9.69198;-75.031386;9.691596;-75.031833;9.692124;;;;;;;;
157;1;AGRICOLA;104;BOLIVAR;El Carmen de Bolivar;-75.029861;9.695966;-75.029286;9.695116;-75.030293;9.69474;-75.030902;9.695537;;;;;;;;
157;1;AGRICOLA;105;BOLIVAR;El Carmen de Bolivar;-75.031005;9.697397;-75.030495;9.695699;-75.031318;9.696173;-75.031052;9.696949;;;;;;;;
157;1;AGRICOLA;106;BOLIVAR;El Carmen de Bolivar;-75.024072;9.69859;-75.023578;9.697863;-75.024585;9.697343;-75.025033;9.698093;;;;;;;;
157;1;AGRICOLA;107;BOLIVAR;El Carmen de Bolivar;-75.02488;9.697641;-75.024387;9.696781;-75.025394;9.696402;-75.025788;9.697848;;;;;;;;
157;1;AGRICOLA;108;BOLIVAR;El Carmen de Bolivar;-75.023597;9.69437;-75.023208;9.69321;-75.02411;9.693265;-75.024395;9.693958;;;;;;;;
157;1;AGRICOLA;109;BOLIVAR;El Carmen de Bolivar;-75.038364;9.689473;-75.037699;9.688596;-75.038796;9.688217;-75.036154;9.688826;;;;;;;;
157;1;AGRICOLA;110;BOLIVAR;El Carmen de Bolivar;-75.044342;9.697696;-75.043773;9.697342;-75.044856;9.69679;-75.044576;9.697054;;;;;;;;
157;1;AGRICOLA;111;BOLIVAR;El Carmen de Bolivar;-75.026868;9.675614;-75.026019;9.674717;-75.027025;9.674339;-75.027472;9.674646;;;;;;;;
157;1;AGRICOLA;112;BOLIVAR;El Carmen de Bolivar;-75.026301;9.701476;-75.025807;9.70074;-75.026814;9.700371;-75.027558;9.701384;;;;;;;;
157;1;AGRICOLA;113;BOLIVAR;El Carmen de Bolivar;-75.047578;9.694851;-75.0471;9.694159;-75.048091;9.693746;-75.048539;9.694354;;;;;;;;
157;1;AGRICOLA;114;BOLIVAR;El Carmen de Bolivar;-75.024051;9.687379;-75.023403;9.687821;-75.024642;9.686088;-75.024857;9.687251;;;;;;;;
157;1;AGRICOLA;115;BOLIVAR;El Carmen de Bolivar;-75.030495;9.696599;-75.03002;9.695899;-75.031009;9.695493;-75.031456;9.696102;;;;;;;;
157;1;AGRICOLA;116;BOLIVAR;El Carmen de Bolivar;-75.021195;9.692306;-75.020702;9.691579;-75.022161;9.691199;-75.022156;9.691809;;;;;;;;
157;1;AGRICOLA;117;BOLIVAR;El Carmen de Bolivar;-75.026724;9.688019;-75.026231;9.687293;-75.027795;9.686013;-75.027684;9.687523;;;;;;;;
157;1;AGRICOLA;118;BOLIVAR;El Carmen de Bolivar;-75.03109;9.687335;-75.030515;9.686608;-75.031298;9.686097;-75.031969;9.686839;;;;;;;;
157;1;AGRICOLA;119;BOLIVAR;El Carmen de Bolivar;-75.020686;9.977545;-75.028192;9.976944;-75.029202;9.975439;-75.029649;9.977046;;;;;;;;
157;1;AGRICOLA;120;BOLIVAR;El Carmen de Bolivar;-75.027212;9.977985;-75.026724;9.977259;-75.027895;9.976933;-75.028178;9.977489;;;;;;;;
157;1;AGRICOLA;121;BOLIVAR;El Carmen de Bolivar;-75.017027;9.677451;-75.017334;9.676906;-75.018386;9.67611;-75.018603;9.677232;;;;;;;;
157;1;AGRICOLA;122;BOLIVAR;El Carmen de Bolivar;-75.03819;9.691213;-75.029602;9.690456;-75.030558;9.699899;-75.030959;9.690554;;;;;;;;
157;1;AGRICOLA;123;BOLIVAR;El Carmen de Bolivar;-75.029602;9.690456;-75.028861;9.690135;-75.030156;9.689245;-75.030452;9.689961;;;;;;;;
157;1;AGRICOLA;124;BOLIVAR;El Carmen de Bolivar;-75.044525;9.682421;-75.044032;9.681894;-75.045939;9.681316;-75.045486;9.681924;;;;;;;;
157;1;AGRICOLA;125;BOLIVAR;El Carmen de Bolivar;-75.041871;9.679678;-75.041578;9.678952;-75.041583;9.677987;-75.042032;9.679182;;;;;;;;
157;1;AGRICOLA;126;BOLIVAR;El Carmen de Bolivar;-75.039149;9.678949;-75.038272;9.678367;-75.039563;9.677844;-75.040119;9.678453;;;;;;;;
157;1;AGRICOLA;127;BOLIVAR;El Carmen de Bolivar;-75.047281;9.690616;-75.045852;9.689865;-75.047859;9.689543;-75.048306;9.690095;;;;;;;;
157;1;AGRICOLA;128;BOLIVAR;El Carmen de Bolivar;-75.029379;9.697758;-75.028886;9.697032;-75.029851;9.696553;-75.03034;9.697262;;;;;;;;
157;1;AGRICOLA;129;BOLIVAR;El Carmen de Bolivar;-75.03522;9.695686;-75.034727;9.694958;-75.035734;9.694581;-75.036181;9.695189;;;;;;;;
157;1;AGRICOLA;130;BOLIVAR;El Carmen de Bolivar;-75.034653;9.693661;-75.034169;9.692954;-75.035167;9.692576;-75.035614;9.693184;;;;;;;;
157;1;AGRICOLA;131;BOLIVAR;El Carmen de Bolivar;-75.049165;9.690977;-75.050441;9.690656;-75.050606;9.691317;-75.049505;9.691595;;;;;;;;
157;1;AGRICOLA;132;BOLIVAR;El Carmen de Bolivar;-75.135912;9.764137;-75.135315;9.763431;-75.136288;9.762983;-75.136726;9.763572;;;;;;;;
157;1;AGRICOLA;133;BOLIVAR;El Carmen de Bolivar;-75.111046;9.743105;-75.112323;9.742783;-75.112663;9.743506;-75.111532;9.743813;;;;;;;;
150;1;AGRICOLA;1;BOLIVAR;El Guamo;-75.03197222;10.04505556;-75.03176667;10.04536111;-75.03209167;10.045275;-75.03170833;10.04549722;;;;;;;;
150;1;AGRICOLA;2;BOLIVAR;El Guamo;-75.03080556;10.04661111;-75.03075556;10.04623611;-75.03076944;10.04655278;-75.03091667;10.04630556;;;;;;;;
150;1;AGRICOLA;3;BOLIVAR;El Guamo;-75.03283333;10.04630556;-75.03300278;10.04638056;-75.03324722;10.04616944;-75.03295556;10.04613333;;;;;;;;
